User,WorkingHours,@timestamp,BU,type
ogamal,5:56:25,2020-06-22 19:34:52.206140,SG,elk
vmkrt,6:38:51,2020-06-22 19:34:52.206140,SG,elk
hluijmes,9:24:36,2020-06-22 19:34:52.206140,SG,elk
hila,2:29:42,2020-06-22 19:34:52.206140,SG,elk
jalin,0:20:14,2020-06-22 19:34:52.206140,SG,elk
tonyb,22:17:48,2020-06-22 19:34:52.206140,SG,elk
ishawky,8:19:43,2020-06-22 19:34:52.206140,SG,elk
magno,8:56:32,2020-06-22 19:34:52.206140,SG,elk
mrtaf,9:21:10,2020-06-22 19:34:52.206140,SG,elk
areg,10:35:32,2020-06-22 19:34:52.206140,SG,elk
sayadyan,9:55:14,2020-06-22 19:34:52.206140,SG,elk
mohy,8:11:00,2020-06-22 19:34:52.206140,SG,elk
kshahzad,9:49:43,2020-06-22 19:34:52.206140,SG,elk
zhil,8:45:20,2020-06-22 19:34:52.206140,SG,elk
janinyan,8:53:13,2020-06-22 19:34:52.206140,SG,elk
ebrockme,8:46:11,2020-06-22 19:34:52.206140,SG,elk
borisov,8:15:38,2020-06-22 19:34:52.206140,SG,elk
shokry,7:04:08,2020-06-22 19:34:52.206140,SG,elk
narakel,8:07:36,2020-06-22 19:34:52.206140,SG,elk
nikola,3:36:01,2020-06-22 19:34:52.206140,SG,elk
alina,3:20:36,2020-06-22 19:34:52.206140,SG,elk
miro,8:05:37,2020-06-22 19:34:52.206140,SG,elk
armantsh,7:05:33,2020-06-22 19:34:52.206140,SG,elk
rmoniqu,5:05:16,2020-06-22 19:34:52.206140,SG,elk
lilitar,19:54:49,2020-06-22 19:34:52.206140,SG,elk
irena,9:01:04,2020-06-22 19:34:52.206140,SG,elk
mwanzia,14:10:04,2020-06-22 19:34:52.206140,SG,elk
slocombe,6:18:48,2020-06-22 19:34:52.206140,SG,elk
wouterv,8:36:30,2020-06-22 19:34:52.206140,SG,elk
jgomes,6:48:20,2020-06-22 19:34:52.206140,SG,elk
acaspi,10:33:05,2020-06-22 19:34:52.206140,SG,elk
nasr,10:19:46,2020-06-22 19:34:52.206140,SG,elk
arpines,12:49:30,2020-06-22 19:34:52.206140,SG,elk
hdavid,10:18:48,2020-06-22 19:34:52.206140,SG,elk
asalah,3:37:34,2020-06-22 19:34:52.206140,SG,elk
rikdw,10:34:19,2020-06-22 19:34:52.206140,SG,elk
haykkh,3:07:36,2020-06-22 19:34:52.206140,SG,elk
kant,11:06:50,2020-06-22 19:34:52.206140,SG,elk
ricarda,9:37:09,2020-06-22 19:34:52.206140,SG,elk
fsousa,3:37:11,2020-06-22 19:34:52.206140,SG,elk
dhurley,10:32:44,2020-06-22 19:34:52.206140,SG,elk
mlange,11:33:33,2020-06-22 19:34:52.206140,SG,elk
abdelazi,9:29:22,2020-06-22 19:34:52.206140,SG,elk
omadaty,9:19:53,2020-06-22 19:34:52.206140,SG,elk
bbaldwin,10:19:24,2020-06-22 19:34:52.206140,SG,elk
hsusanna,8:04:57,2020-06-22 19:34:52.206140,SG,elk
belousov,9:34:53,2020-06-22 19:34:52.206140,SG,elk
luyindul,7:59:15,2020-06-22 19:34:52.206140,SG,elk
aanjo,7:24:03,2020-06-22 19:34:52.206140,SG,elk
jeroeng,11:47:53,2020-06-22 19:34:52.206140,SG,elk
kees,12:15:09,2020-06-22 19:34:52.206140,SG,elk
sroos,4:30:18,2020-06-22 19:34:52.206140,SG,elk
marcels,12:27:53,2020-06-22 19:34:52.206140,SG,elk
rayb,0:14:34,2020-06-22 19:34:52.206140,SG,elk
nvardan,7:06:21,2020-06-22 19:34:52.206140,SG,elk
sergo,13:56:16,2020-06-22 19:34:52.206140,SG,elk
chrisk,21:37:16,2020-06-22 19:34:52.206140,SG,elk
anke,8:23:38,2020-06-22 19:34:52.206140,SG,elk
galeks,3:17:42,2020-06-22 19:34:52.206140,SG,elk
rarendse,0:46:02,2020-06-22 19:34:52.206140,SG,elk
ejacobs,5:41:44,2020-06-22 19:34:52.206140,SG,elk
kengray,9:16:27,2020-06-22 19:34:52.206140,SG,elk
rath,2:35:09,2020-06-22 19:34:52.206140,SG,elk
filipva,9:29:21,2020-06-22 19:34:52.206140,SG,elk
michi,9:42:54,2020-06-22 19:34:52.206140,SG,elk
