User,WorkingHours,@timestamp,BU,type
riya,13:16:22,2020-06-22 19:34:52.206140,HRFA,elk
josht,1:15:22,2020-06-22 19:34:52.206140,HRFA,elk
ono,15:18:23,2020-06-22 19:34:52.206140,HRFA,elk
shu,15:24:55,2020-06-22 19:34:52.206140,HRFA,elk
alvin,0:00:03,2020-06-22 19:34:52.206140,HRFA,elk
anthony,6:33:19,2020-06-22 19:34:52.206140,HRFA,elk
jkuh,2:59:58,2020-06-22 19:34:52.206140,HRFA,elk
dennist,0:02:07,2020-06-22 19:34:52.206140,HRFA,elk
irene,11:44:44,2020-06-22 19:34:52.206140,HRFA,elk
nelson,9:53:03,2020-06-22 19:34:52.206140,HRFA,elk
haran,11:26:47,2020-06-22 19:34:52.206140,HRFA,elk
anit,21:12:22,2020-06-22 19:34:52.206140,HRFA,elk
thin,0:37:21,2020-06-22 19:34:52.206140,HRFA,elk
nas,20:25:48,2020-06-22 19:34:52.206140,HRFA,elk
smi,2:04:13,2020-06-22 19:34:52.206140,HRFA,elk
gao,2:36:13,2020-06-22 19:34:52.206140,HRFA,elk
ila,13:37:56,2020-06-22 19:34:52.206140,HRFA,elk
achi,9:09:51,2020-06-22 19:34:52.206140,HRFA,elk
mag,2:08:34,2020-06-22 19:34:52.206140,HRFA,elk
bcabada,16:10:00,2020-06-22 19:34:52.206140,HRFA,elk
dev,5:59:30,2020-06-22 19:34:52.206140,HRFA,elk
manzo,5:37:10,2020-06-22 19:34:52.206140,HRFA,elk
thuy,6:24:27,2020-06-22 19:34:52.206140,HRFA,elk
vis,10:57:15,2020-06-22 19:34:52.206140,HRFA,elk
kare,16:23:45,2020-06-22 19:34:52.206140,HRFA,elk
lihui,9:42:22,2020-06-22 19:34:52.206140,HRFA,elk
cori,1:26:15,2020-06-22 19:34:52.206140,HRFA,elk
aden,2:48:35,2020-06-22 19:34:52.206140,HRFA,elk
bhaman,0:01:56,2020-06-22 19:34:52.206140,HRFA,elk
amrit,1:40:21,2020-06-22 19:34:52.206140,HRFA,elk
msummers,23:30:39,2020-06-22 19:34:52.206140,HRFA,elk
sic,0:52:59,2020-06-22 19:34:52.206140,HRFA,elk
minht,0:00:25,2020-06-22 19:34:52.206140,HRFA,elk
dannahs,0:01:26,2020-06-22 19:34:52.206140,HRFA,elk
tsullins,0:26:38,2020-06-22 19:34:52.206140,HRFA,elk
lane,0:31:23,2020-06-22 19:34:52.206140,HRFA,elk
harrycho,2:31:59,2020-06-22 19:34:52.206140,HRFA,elk
janaba,0:13:58,2020-06-22 19:34:52.206140,HRFA,elk
lui,0:41:36,2020-06-22 19:34:52.206140,HRFA,elk
hilde,1:01:36,2020-06-22 19:34:52.206140,HRFA,elk
adnanp,19:48:23,2020-06-22 19:34:52.206140,HRFA,elk
cai,3:27:24,2020-06-22 19:34:52.206140,HRFA,elk
ernestok,0:00:03,2020-06-22 19:34:52.206140,HRFA,elk
heatherh,22:40:11,2020-06-22 19:34:52.206140,HRFA,elk
tylers,3:14:33,2020-06-22 19:34:52.206140,HRFA,elk
zurawska,7:55:09,2020-06-22 19:34:52.206140,HRFA,elk
nell,4:23:39,2020-06-22 19:34:52.206140,HRFA,elk
shirley,2:22:49,2020-06-22 19:34:52.206140,HRFA,elk
aro,8:52:31,2020-06-22 19:34:52.206140,HRFA,elk
zachary,16:39:52,2020-06-22 19:34:52.206140,HRFA,elk
tony,0:30:06,2020-06-22 19:34:52.206140,HRFA,elk
acho,4:29:38,2020-06-22 19:34:52.206140,HRFA,elk
assa,6:28:19,2020-06-22 19:34:52.206140,HRFA,elk
bar,23:44:56,2020-06-22 19:34:52.206140,HRFA,elk
apat,17:35:45,2020-06-22 19:34:52.206140,HRFA,elk
reuma,5:17:44,2020-06-22 19:34:52.206140,HRFA,elk
orit,10:29:44,2020-06-22 19:34:52.206140,HRFA,elk
shuk,1:38:10,2020-06-22 19:34:52.206140,HRFA,elk
para,15:11:02,2020-06-22 19:34:52.206140,HRFA,elk
man,11:12:00,2020-06-22 19:34:52.206140,HRFA,elk
gho,4:10:05,2020-06-22 19:34:52.206140,HRFA,elk
mit,4:11:45,2020-06-22 19:34:52.206140,HRFA,elk
anson,6:59:50,2020-06-22 19:34:52.206140,HRFA,elk
ashi,10:56:08,2020-06-22 19:34:52.206140,HRFA,elk
sah,10:45:40,2020-06-22 19:34:52.206140,HRFA,elk
tek,9:03:08,2020-06-22 19:34:52.206140,HRFA,elk
sing,11:24:03,2020-06-22 19:34:52.206140,HRFA,elk
sharmaan,12:08:54,2020-06-22 19:34:52.206140,HRFA,elk
kola,8:45:54,2020-06-22 19:34:52.206140,HRFA,elk
mbr,8:25:54,2020-06-22 19:34:52.206140,HRFA,elk
ria,0:15:05,2020-06-22 19:34:52.206140,HRFA,elk
nay,11:10:51,2020-06-22 19:34:52.206140,HRFA,elk
arti,5:16:11,2020-06-22 19:34:52.206140,HRFA,elk
anik,7:48:38,2020-06-22 19:34:52.206140,HRFA,elk
visha,8:05:28,2020-06-22 19:34:52.206140,HRFA,elk
rag,9:56:34,2020-06-22 19:34:52.206140,HRFA,elk
msc,6:58:55,2020-06-22 19:34:52.206140,HRFA,elk
indra,10:57:08,2020-06-22 19:34:52.206140,HRFA,elk
akshatc,5:54:15,2020-06-22 19:34:52.206140,HRFA,elk
gol,12:16:58,2020-06-22 19:34:52.206140,HRFA,elk
kala,0:16:21,2020-06-22 19:34:52.206140,HRFA,elk
aman,12:26:50,2020-06-22 19:34:52.206140,HRFA,elk
shukl,11:29:20,2020-06-22 19:34:52.206140,HRFA,elk
kul,8:29:57,2020-06-22 19:34:52.206140,HRFA,elk
that,9:09:49,2020-06-22 19:34:52.206140,HRFA,elk
mal,11:04:03,2020-06-22 19:34:52.206140,HRFA,elk
artin,7:49:53,2020-06-22 19:34:52.206140,HRFA,elk
mann,9:05:29,2020-06-22 19:34:52.206140,HRFA,elk
sonim,3:17:31,2020-06-22 19:34:52.206140,HRFA,elk
arn,6:31:47,2020-06-22 19:34:52.206140,HRFA,elk
rik,10:01:04,2020-06-22 19:34:52.206140,HRFA,elk
skesari,9:07:34,2020-06-22 19:34:52.206140,HRFA,elk
arunabh,5:30:17,2020-06-22 19:34:52.206140,HRFA,elk
aruna,0:10:53,2020-06-22 19:34:52.206140,HRFA,elk
kha,1:47:53,2020-06-22 19:34:52.206140,HRFA,elk
had,16:56:43,2020-06-22 19:34:52.206140,HRFA,elk
thoma,13:06:48,2020-06-22 19:34:52.206140,HRFA,elk
abh,12:38:57,2020-06-22 19:34:52.206140,HRFA,elk
shalis,4:14:51,2020-06-22 19:34:52.206140,HRFA,elk
kula,14:18:18,2020-06-22 19:34:52.206140,HRFA,elk
bmohan,10:04:37,2020-06-22 19:34:52.206140,HRFA,elk
arunku,9:34:40,2020-06-22 19:34:52.206140,HRFA,elk
sharma,12:28:54,2020-06-22 19:34:52.206140,HRFA,elk
anjali,12:03:29,2020-06-22 19:34:52.206140,HRFA,elk
sanj,1:09:39,2020-06-22 19:34:52.206140,HRFA,elk
