User,WorkingHours,@timestamp,BU,type
hanl,6:49:42,2020-06-22 19:34:52.206140,DG,elk
tiany,1:33:42,2020-06-22 19:34:52.206140,DG,elk
haiwang,1:33:02,2020-06-22 19:34:52.206140,DG,elk
qiwei,0:04:24,2020-06-22 19:34:52.206140,DG,elk
hdchen,0:29:30,2020-06-22 19:34:52.206140,DG,elk
ypzhu,3:51:28,2020-06-22 19:34:52.206140,DG,elk
danren,1:51:10,2020-06-22 19:34:52.206140,DG,elk
xing,1:05:32,2020-06-22 19:34:52.206140,DG,elk
yaqin,4:48:24,2020-06-22 19:34:52.206140,DG,elk
zoexu,3:15:14,2020-06-22 19:34:52.206140,DG,elk
hed,3:33:56,2020-06-22 19:34:52.206140,DG,elk
can,3:57:04,2020-06-22 19:34:52.206140,DG,elk
mdong,5:39:14,2020-06-22 19:34:52.206140,DG,elk
rdan,4:37:20,2020-06-22 19:34:52.206140,DG,elk
binxu,3:04:26,2020-06-22 19:34:52.206140,DG,elk
jinbiao,1:31:02,2020-06-22 19:34:52.206140,DG,elk
yuz,20:45:00,2020-06-22 19:34:52.206140,DG,elk
heng,4:17:12,2020-06-22 19:34:52.206140,DG,elk
yjxu,11:42:10,2020-06-22 19:34:52.206140,DG,elk
binm,2:37:44,2020-06-22 19:34:52.206140,DG,elk
hraffard,11:45:13,2020-06-22 19:34:52.206140,DG,elk
aboyer,13:50:51,2020-06-22 19:34:52.206140,DG,elk
cmaxime,7:27:05,2020-06-22 19:34:52.206140,DG,elk
spaquet,5:42:41,2020-06-22 19:34:52.206140,DG,elk
pascalc,9:46:05,2020-06-22 19:34:52.206140,DG,elk
tohno,9:17:45,2020-06-22 19:34:52.206140,DG,elk
gilads,13:53:05,2020-06-22 19:34:52.206140,DG,elk
costa,0:04:40,2020-06-22 19:34:52.206140,DG,elk
zhiq,0:01:29,2020-06-22 19:34:52.206140,DG,elk
cely,6:39:37,2020-06-22 19:34:52.206140,DG,elk
tayeb,3:21:56,2020-06-22 19:34:52.206140,DG,elk
gab,8:22:25,2020-06-22 19:34:52.206140,DG,elk
hdadh,7:33:19,2020-06-22 19:34:52.206140,DG,elk
yel,10:46:30,2020-06-22 19:34:52.206140,DG,elk
anc,10:09:55,2020-06-22 19:34:52.206140,DG,elk
dvest,11:26:02,2020-06-22 19:34:52.206140,DG,elk
alexan,10:19:19,2020-06-22 19:34:52.206140,DG,elk
smaulet,10:36:54,2020-06-22 19:34:52.206140,DG,elk
nch,10:38:27,2020-06-22 19:34:52.206140,DG,elk
said,11:29:35,2020-06-22 19:34:52.206140,DG,elk
abelov,6:11:24,2020-06-22 19:34:52.206140,DG,elk
harryu,1:57:58,2020-06-22 19:34:52.206140,DG,elk
ians,1:07:32,2020-06-22 19:34:52.206140,DG,elk
rana,4:25:07,2020-06-22 19:34:52.206140,DG,elk
