User,WorkingHours,@timestamp,BU,type
mulu,19:28:02,2020-06-22 19:34:52.206140,FIN,elk
wenc,4:11:36,2020-06-22 19:34:52.206140,FIN,elk
heli,10:44:56,2020-06-22 19:34:52.206140,FIN,elk
ssfeng,20:49:12,2020-06-22 19:34:52.206140,FIN,elk
hye,4:43:56,2020-06-22 19:34:52.206140,FIN,elk
jieli,0:50:22,2020-06-22 19:34:52.206140,FIN,elk
hechen,23:41:32,2020-06-22 19:34:52.206140,FIN,elk
hed,3:33:56,2020-06-22 19:34:52.206140,FIN,elk
can,3:57:04,2020-06-22 19:34:52.206140,FIN,elk
rdan,4:37:20,2020-06-22 19:34:52.206140,FIN,elk
yuz,20:45:00,2020-06-22 19:34:52.206140,FIN,elk
heng,4:17:12,2020-06-22 19:34:52.206140,FIN,elk
brunol,8:20:08,2020-06-22 19:34:52.206140,FIN,elk
giron,9:15:49,2020-06-22 19:34:52.206140,FIN,elk
petit,7:38:55,2020-06-22 19:34:52.206140,FIN,elk
zhiq,0:01:29,2020-06-22 19:34:52.206140,FIN,elk
cely,6:39:37,2020-06-22 19:34:52.206140,FIN,elk
kennyo,6:47:07,2020-06-22 19:34:52.206140,FIN,elk
emurray,8:30:35,2020-06-22 19:34:52.206140,FIN,elk
mbrad,0:13:43,2020-06-22 19:34:52.206140,FIN,elk
michelet,10:04:05,2020-06-22 19:34:52.206140,FIN,elk
farley,10:14:56,2020-06-22 19:34:52.206140,FIN,elk
yel,10:46:30,2020-06-22 19:34:52.206140,FIN,elk
anc,10:09:55,2020-06-22 19:34:52.206140,FIN,elk
ludovic,12:21:34,2020-06-22 19:34:52.206140,FIN,elk
atzmon,15:02:36,2020-06-22 19:34:52.206140,FIN,elk
nch,10:38:27,2020-06-22 19:34:52.206140,FIN,elk
said,11:29:35,2020-06-22 19:34:52.206140,FIN,elk
lorelle,3:04:58,2020-06-22 19:34:52.206140,FIN,elk
ians,1:07:32,2020-06-22 19:34:52.206140,FIN,elk
michaea,3:01:02,2020-06-22 19:34:52.206140,FIN,elk
jimw,0:36:02,2020-06-22 19:34:52.206140,FIN,elk
rana,4:25:07,2020-06-22 19:34:52.206140,FIN,elk
cpotter,16:09:02,2020-06-22 19:34:52.206140,FIN,elk
ean,11:10:05,2020-06-22 19:34:52.206140,FIN,elk
