User,WorkingHours,@timestamp,BU,type
fragoso,3:17:11,2020-06-22 19:34:52.206140,IT,elk
anjanm,16:20:15,2020-06-22 19:34:52.206140,IT,elk
daven,2:14:43,2020-06-22 19:34:52.206140,IT,elk
sateesha,15:51:05,2020-06-22 19:34:52.206140,IT,elk
rkim,0:36:49,2020-06-22 19:34:52.206140,IT,elk
bar,23:44:56,2020-06-22 19:34:52.206140,IT,elk
thener,0:00:03,2020-06-22 19:34:52.206140,IT,elk
indiram,5:31:40,2020-06-22 19:34:52.206140,IT,elk
skpatel,11:45:06,2020-06-22 19:34:52.206140,IT,elk
rvictor,18:36:02,2020-06-22 19:34:52.206140,IT,elk
para,15:11:02,2020-06-22 19:34:52.206140,IT,elk
man,11:12:00,2020-06-22 19:34:52.206140,IT,elk
kartikas,11:16:03,2020-06-22 19:34:52.206140,IT,elk
armugam,4:29:23,2020-06-22 19:34:52.206140,IT,elk
mahendrc,22:50:28,2020-06-22 19:34:52.206140,IT,elk
bapu,12:55:30,2020-06-22 19:34:52.206140,IT,elk
harishkr,8:16:19,2020-06-22 19:34:52.206140,IT,elk
mit,4:11:45,2020-06-22 19:34:52.206140,IT,elk
muk,7:04:24,2020-06-22 19:34:52.206140,IT,elk
madhugj,13:18:21,2020-06-22 19:34:52.206140,IT,elk
anilsing,4:50:40,2020-06-22 19:34:52.206140,IT,elk
ashi,10:56:08,2020-06-22 19:34:52.206140,IT,elk
sah,10:45:40,2020-06-22 19:34:52.206140,IT,elk
swarnav,4:57:20,2020-06-22 19:34:52.206140,IT,elk
chilaka,11:51:17,2020-06-22 19:34:52.206140,IT,elk
ksehjpal,9:04:08,2020-06-22 19:34:52.206140,IT,elk
sanchan,7:08:54,2020-06-22 19:34:52.206140,IT,elk
shivag,10:04:12,2020-06-22 19:34:52.206140,IT,elk
sing,11:24:03,2020-06-22 19:34:52.206140,IT,elk
shirleyv,8:13:21,2020-06-22 19:34:52.206140,IT,elk
dama,6:25:52,2020-06-22 19:34:52.206140,IT,elk
sivakj,9:29:40,2020-06-22 19:34:52.206140,IT,elk
tapan,11:35:34,2020-06-22 19:34:52.206140,IT,elk
gaganpr,1:10:22,2020-06-22 19:34:52.206140,IT,elk
ranga,9:37:20,2020-06-22 19:34:52.206140,IT,elk
ria,0:15:05,2020-06-22 19:34:52.206140,IT,elk
veeren,8:44:34,2020-06-22 19:34:52.206140,IT,elk
nay,11:10:51,2020-06-22 19:34:52.206140,IT,elk
kamarnat,7:25:51,2020-06-22 19:34:52.206140,IT,elk
arti,5:16:11,2020-06-22 19:34:52.206140,IT,elk
kan,2:22:05,2020-06-22 19:34:52.206140,IT,elk
sivakp,12:26:57,2020-06-22 19:34:52.206140,IT,elk
ravia,12:05:52,2020-06-22 19:34:52.206140,IT,elk
kumarr,9:54:27,2020-06-22 19:34:52.206140,IT,elk
rag,9:56:34,2020-06-22 19:34:52.206140,IT,elk
manju,14:12:54,2020-06-22 19:34:52.206140,IT,elk
santoshr,1:48:25,2020-06-22 19:34:52.206140,IT,elk
rakhi,10:26:08,2020-06-22 19:34:52.206140,IT,elk
naa,10:38:13,2020-06-22 19:34:52.206140,IT,elk
paskarth,7:56:43,2020-06-22 19:34:52.206140,IT,elk
rsampath,5:08:15,2020-06-22 19:34:52.206140,IT,elk
varma,22:34:31,2020-06-22 19:34:52.206140,IT,elk
vaid,0:11:43,2020-06-22 19:34:52.206140,IT,elk
suneelp,8:26:40,2020-06-22 19:34:52.206140,IT,elk
sankarg,12:48:42,2020-06-22 19:34:52.206140,IT,elk
aman,12:26:50,2020-06-22 19:34:52.206140,IT,elk
saran,7:59:33,2020-06-22 19:34:52.206140,IT,elk
bswaroop,7:29:21,2020-06-22 19:34:52.206140,IT,elk
kul,8:29:57,2020-06-22 19:34:52.206140,IT,elk
bhargavi,6:07:25,2020-06-22 19:34:52.206140,IT,elk
navkum,9:42:19,2020-06-22 19:34:52.206140,IT,elk
rik,10:01:04,2020-06-22 19:34:52.206140,IT,elk
mal,11:04:03,2020-06-22 19:34:52.206140,IT,elk
shank,11:02:26,2020-06-22 19:34:52.206140,IT,elk
arn,6:31:47,2020-06-22 19:34:52.206140,IT,elk
vku,14:08:58,2020-06-22 19:34:52.206140,IT,elk
vivekch,8:27:15,2020-06-22 19:34:52.206140,IT,elk
kad,9:23:16,2020-06-22 19:34:52.206140,IT,elk
abh,12:38:57,2020-06-22 19:34:52.206140,IT,elk
jithin,15:44:58,2020-06-22 19:34:52.206140,IT,elk
aruna,0:10:53,2020-06-22 19:34:52.206140,IT,elk
ramanar,5:49:01,2020-06-22 19:34:52.206140,IT,elk
rokumar,12:45:37,2020-06-22 19:34:52.206140,IT,elk
kha,1:47:53,2020-06-22 19:34:52.206140,IT,elk
vaz,12:06:54,2020-06-22 19:34:52.206140,IT,elk
mvijay,13:31:01,2020-06-22 19:34:52.206140,IT,elk
olive,13:48:14,2020-06-22 19:34:52.206140,IT,elk
dvinay,13:43:01,2020-06-22 19:34:52.206140,IT,elk
santo,14:58:29,2020-06-22 19:34:52.206140,IT,elk
harikc,8:04:57,2020-06-22 19:34:52.206140,IT,elk
prasanth,16:42:09,2020-06-22 19:34:52.206140,IT,elk
kumarja,13:33:21,2020-06-22 19:34:52.206140,IT,elk
narenm,3:46:27,2020-06-22 19:34:52.206140,IT,elk
rbavand,4:55:14,2020-06-22 19:34:52.206140,IT,elk
jvrao,10:45:10,2020-06-22 19:34:52.206140,IT,elk
venkatrd,9:35:47,2020-06-22 19:34:52.206140,IT,elk
vinayrk,10:43:06,2020-06-22 19:34:52.206140,IT,elk
deepa,7:01:26,2020-06-22 19:34:52.206140,IT,elk
anandp,13:05:20,2020-06-22 19:34:52.206140,IT,elk
puneeth,8:37:22,2020-06-22 19:34:52.206140,IT,elk
jamal,8:10:27,2020-06-22 19:34:52.206140,IT,elk
vaidyav,0:00:43,2020-06-22 19:34:52.206140,IT,elk
sshankar,4:42:24,2020-06-22 19:34:52.206140,IT,elk
divyak,1:47:42,2020-06-22 19:34:52.206140,IT,elk
kau,10:49:22,2020-06-22 19:34:52.206140,IT,elk
mis,12:22:35,2020-06-22 19:34:52.206140,IT,elk
sundark,16:06:06,2020-06-22 19:34:52.206140,IT,elk
deepakkj,16:28:16,2020-06-22 19:34:52.206140,IT,elk
rkaushik,17:00:37,2020-06-22 19:34:52.206140,IT,elk
taka,8:38:03,2020-06-22 19:34:52.206140,IT,elk
kawakami,0:02:12,2020-06-22 19:34:52.206140,IT,elk
chae,11:45:00,2020-06-22 19:34:52.206140,IT,elk
dasom,0:00:12,2020-06-22 19:34:52.206140,IT,elk
pfonseca,6:46:14,2020-06-22 19:34:52.206140,IT,elk
abraz,7:05:50,2020-06-22 19:34:52.206140,IT,elk
manueld,8:30:01,2020-06-22 19:34:52.206140,IT,elk
elvisfan,0:16:33,2020-06-22 19:34:52.206140,IT,elk
yechen,6:18:56,2020-06-22 19:34:52.206140,IT,elk
janekuo,0:53:36,2020-06-22 19:34:52.206140,IT,elk
sophiacm,2:35:20,2020-06-22 19:34:52.206140,IT,elk
chua,9:21:28,2020-06-22 19:34:52.206140,IT,elk
kbha,1:15:52,2020-06-22 19:34:52.206140,IT,elk
jswu,0:02:51,2020-06-22 19:34:52.206140,IT,elk
rui,1:07:03,2020-06-22 19:34:52.206140,IT,elk
hsi,3:13:59,2020-06-22 19:34:52.206140,IT,elk
afu,4:21:44,2020-06-22 19:34:52.206140,IT,elk
muthu,1:46:16,2020-06-22 19:34:52.206140,IT,elk
set,5:45:31,2020-06-22 19:34:52.206140,IT,elk
sivak,22:02:47,2020-06-22 19:34:52.206140,IT,elk
shager,2:52:29,2020-06-22 19:34:52.206140,IT,elk
vaidya,1:06:16,2020-06-22 19:34:52.206140,IT,elk
tri,13:10:24,2020-06-22 19:34:52.206140,IT,elk
xzou,3:53:04,2020-06-22 19:34:52.206140,IT,elk
rpan,2:59:27,2020-06-22 19:34:52.206140,IT,elk
aarthyj,0:38:23,2020-06-22 19:34:52.206140,IT,elk
sri,0:45:42,2020-06-22 19:34:52.206140,IT,elk
jonoren,0:56:28,2020-06-22 19:34:52.206140,IT,elk
mweiler,2:32:59,2020-06-22 19:34:52.206140,IT,elk
llee,0:02:43,2020-06-22 19:34:52.206140,IT,elk
efim,5:23:15,2020-06-22 19:34:52.206140,IT,elk
sudhas,12:40:06,2020-06-22 19:34:52.206140,IT,elk
tskyking,17:51:09,2020-06-22 19:34:52.206140,IT,elk
krishnv,23:27:54,2020-06-22 19:34:52.206140,IT,elk
mei,4:45:25,2020-06-22 19:34:52.206140,IT,elk
colleenk,0:39:32,2020-06-22 19:34:52.206140,IT,elk
tguthrie,10:40:41,2020-06-22 19:34:52.206140,IT,elk
joannam,22:50:18,2020-06-22 19:34:52.206140,IT,elk
mtowne,1:21:47,2020-06-22 19:34:52.206140,IT,elk
van,22:50:28,2020-06-22 19:34:52.206140,IT,elk
timothd,1:05:30,2020-06-22 19:34:52.206140,IT,elk
zen,4:05:23,2020-06-22 19:34:52.206140,IT,elk
