items,@timestamp,type,network_device_type
ca06-c3650-lab-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
bldga3-c2960x-haps-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
sv8-c2960x-haps-1,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us26-c2960-train,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
ca09-c3560x-lab,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
smtc-lab-switch.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
sv8-sg-lab,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
sv8-vg-lab,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
badc-sc4-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us2d-c2960x-lab-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us2d-c2960x-lab-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
sv8-sg-lab-2,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
sv8-c2960x-haps-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us03-c2960-IP-LAB.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us03-c2960-lab-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us03-c2960-lab-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8w-c2960-amdlab-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
bldga3-c2960x-haps-3,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8k-c2960-lab-core.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8k-c2960-lab-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8k-c2960-lab-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8k-c2960-lab-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8k-c2960-lab-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8k-c2960-lab-5.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
us8k-c2960-lab-6.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
ca14-c3560x-sglab-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
ca14-c3560x-sglab-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
ca14-c3650-lab-floor.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
ca17-c2960x-lab.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,US_SWITCH_LAB
cn58-apic-1,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-apic-2,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-apic-3,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-201-D01,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-202-D03,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-203-D05,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-204-D06,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-205-D07,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-206-D09,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-207-C01,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-208-C03,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-209-C05,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-210-C07,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-211-C09,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-212-B01,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-213-B03,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-214-B05,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-215-B07,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-216-B09,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-217-A01,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-218-A03,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-219-A05,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-220-A07,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-221-A09,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-222-SA02,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-223-SA04,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-224-SA06,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-225-SA08,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-226-ZA02,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-leaf-227-ZA07,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-spine-101-D05,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
cn58-spine-102-D06,2022-01-11 14:30:01.842505,detailed,INT_ACI_STUFF
in19cppm01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_CLEARPASS_SERVER
am04cppm01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_CLEARPASS_SERVER
mdccppm01.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_CLEARPASS_SERVER
Jp01cppm01,2022-01-11 14:30:01.842505,detailed,INT_CLEARPASS_SERVER
indccppm01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_CLEARPASS_SERVER
il01-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
cn30-guest-wifi-mgmt.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
cn58-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
gb01-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
fr65-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
jp01-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
tw52-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
mdc-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
indc-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
am04-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
kr02-guest-wifi-mgmt,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_GUEST
in46-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
fr65-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
cn34-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
gb14-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
gb72-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
de06-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
ch10-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
de04-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
ie02-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
fr03-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
pl01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
pt01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
nl03-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
gb15-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
IN74-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
LK01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
my01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
sg01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
tw01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
de11-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
il01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
hk02-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
SE80-A7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
ru20-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
be06-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
tw52-a7030,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
kr02-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
it01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
cn58-a7205,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
cn08-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
jp02-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
tw14-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
cn29-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
vn04-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
vn03-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
de17-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
kr03-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
cn45-a7030,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
ro02-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
cn30-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
in09-a7030,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
in24-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
cn63-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
nl20-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
fi03-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
PT02-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
in7b-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
tw04-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
gb01-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
gb11-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
gb12-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
in32-a7030,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
in19-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
dk03-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_LOCAL
in01-a7205,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_MASTER
jp01-a7030,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_MASTER
in18-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_MASTER
indc-a3400,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_MASTER
in23-a7010,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_MASTER
tw52-aruba-vpnc,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_RAP
indc-aruba-vpnc,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_RAP
mdc-aruba-vpnc,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_RAP
cn58-aruba-vpnc,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_RAP
mdc-aruba-rap,2022-01-11 14:30:01.842505,detailed,INT_CONTROLLER_RAP
cn58-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
fr65-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
gb01-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
il01-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
pt02-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
indc-vpn-2-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
in19-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
tw52-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
mdc-vpn-2-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
mdc-vpn-1-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
 indc-vpn-1-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
jp01-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
kr02-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
am04-vpn-vm-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
tw52-vpn-vm-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
198.182.53.15,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
ru20-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
cn30-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
vn04-ram,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
pl01-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
in09-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
pt01-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
se80-vpn-mgmt,2022-01-11 14:30:01.842505,detailed,INT_JUNOS_PULSE
am04-voice-router-2.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
fw-acceso.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
network-script.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-voice-gw-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sep04c5a44c6727.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sep04c5a44c6740.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
am04-c240-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
mdc-c240-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
de02-c240-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-c240-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in09-c240-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
jp01-c240-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-c2960-ext-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-c2960-ext-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-pexip-conf1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-pexip-conf2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
kr02-voice-gw-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
cn30-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
tw01-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sg01-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
gb01-cube-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
mdc-cube-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
pt02-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
IN46-voice-gw-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv2-wan-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv2-level3-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv1-c9500-core.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv1-c9500-svc.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv2-c9500-svc.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv1-wan-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
cn58-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
cn58-voice-gw-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
tw14-console-1,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
10.242.226.10,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
10.242.226.11,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
10.242.226.12,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
10.242.226.13,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
10.242.226.14,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
10.242.224.13,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
10.242.224.14,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
cn08-console.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
badc-n9516-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
badc-n9516-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv2-c9500-core.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv2-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
kr03-console,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
badc-pan-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
badc-pan-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
ca17-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sdc-c4500-svc.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
sv1-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us03-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us1a-c4500-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us1d-core-switch.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us2a-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us2d-core-switch.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us6a-c6880-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us6l-core-switch,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us6o-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
alom-pan-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
smtc-pan-1,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
hqdc-apic-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
hqdc-spine-101-mgmt.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
hqdc-spine-102-mgmt.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
hqdc-pan-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
hqdc-pan-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
badc-sc5-core-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
kr05-console,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
cn45-cube-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
tw17-console-1,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
ie02-vg224-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
am04-voice-router-1.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
de02-cucm-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
jp01-vg224-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
jp01-voice-gw-1.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-cucm-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
jp01-cucm-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
jp01-cucm-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
de02-vg224-01.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
IN19-voice-gw-01.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-to-in25-backup-p2p.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-to-in25-primary-p2p.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-to-in09-Tata.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in74-packeteer.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in74-to-in19-sify-backup,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in19-to-in74-sify-backup.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-c6880x-1-to-in25-c4510-1-primary-uplink.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-c6880x-1-to-in25-c4510-1-backup-uplink.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in25-c3560-1-to-in01-c6880x-1-primary-uplink.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-c6880x-1-to-in25-c3560-1-primary-uplink.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in25-c3560-1-to-in01-c6880x-1-backup-uplink.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-c6880x-1-to-in25-c3560-1-backup-uplink.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in74-indc-tata,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
IN24-voice-gw-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in23-voice-gw-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in74-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-in01-tata-2g-p2p-circuit-in01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-collab-ext-private.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
mdc-collab-ext-private.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
jp01-collab-int,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
mdc-collab-int,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-collab-int,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in7b-voice-gw-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in32-voice-gw-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
ca06-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
ca09-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
ca11-c4507-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
ca14-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
ca42-c4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
